Timestamp,Object_Label,Confidence
2025-11-28 08:12:22.367619,person,0.84
2025-11-28 08:12:22.434302,person,0.93
2025-11-28 08:12:22.435306,person,0.82
2025-11-28 08:12:22.491483,person,0.92
2025-11-28 08:12:22.491483,person,0.85
2025-11-28 08:12:22.548965,person,0.92
2025-11-28 08:12:22.548965,person,0.82
2025-11-28 08:12:22.605606,person,0.91
2025-11-28 08:12:22.606605,person,0.85
2025-11-28 08:12:22.660853,person,0.92
2025-11-28 08:12:22.661853,person,0.85
2025-11-28 08:12:22.717620,person,0.92
2025-11-28 08:12:22.718124,person,0.86
2025-11-28 08:12:22.776669,person,0.91
2025-11-28 08:12:22.776669,person,0.84
2025-11-28 08:12:22.833820,person,0.90
2025-11-28 08:12:22.833820,person,0.83
2025-11-28 08:12:22.902983,person,0.91
2025-11-28 08:12:22.902983,person,0.82
2025-11-28 08:12:22.961619,person,0.92
2025-11-28 08:12:22.961619,person,0.82
2025-11-28 08:12:23.031761,person,0.91
2025-11-28 08:12:23.032760,person,0.82
2025-11-28 08:12:23.111435,person,0.91
2025-11-28 08:12:23.112433,person,0.80
2025-11-28 08:12:23.169076,person,0.91
2025-11-28 08:12:23.169076,person,0.81
2025-11-28 08:12:23.228723,person,0.90
2025-11-28 08:12:23.228723,person,0.79
2025-11-28 08:12:23.286319,person,0.92
2025-11-28 08:12:23.286319,person,0.81
2025-11-28 08:12:23.342422,person,0.90
2025-11-28 08:12:23.342422,person,0.81
2025-11-28 08:12:23.408063,person,0.90
2025-11-28 08:12:23.408063,person,0.81
2025-11-28 08:12:23.464277,person,0.90
2025-11-28 08:12:23.464277,person,0.78
2025-11-28 08:12:23.535498,person,0.91
2025-11-28 08:12:23.535498,person,0.80
2025-11-28 08:12:23.592428,person,0.91
2025-11-28 08:12:23.593431,person,0.79
2025-11-28 08:12:23.658411,person,0.91
2025-11-28 08:12:23.659410,person,0.81
2025-11-28 08:12:23.715267,person,0.91
2025-11-28 08:12:23.716267,person,0.80
2025-11-28 08:12:23.772287,person,0.91
2025-11-28 08:12:23.773287,person,0.80
2025-11-28 08:12:23.836120,person,0.89
2025-11-28 08:12:23.837623,person,0.81
2025-11-28 08:12:23.893170,person,0.91
2025-11-28 08:12:23.894170,person,0.82
2025-11-28 08:12:23.948117,person,0.92
2025-11-28 08:12:23.999222,person,0.79
2025-11-28 08:12:24.055373,person,0.92
2025-11-28 08:12:24.055373,person,0.76
2025-11-28 08:12:24.118435,person,0.93
2025-11-28 08:12:24.118435,person,0.83
2025-11-28 08:12:24.174212,person,0.91
2025-11-28 08:12:24.175211,person,0.77
2025-11-28 08:12:24.231371,person,0.92
2025-11-28 08:12:24.232372,person,0.77
2025-11-28 08:12:24.289475,person,0.92
2025-11-28 08:12:24.289475,person,0.77
2025-11-28 08:12:24.352184,person,0.92
2025-11-28 08:12:24.353184,person,0.79
2025-11-28 08:12:24.410275,person,0.92
2025-11-28 08:12:24.411277,person,0.78
2025-11-28 08:12:24.467407,person,0.92
2025-11-28 08:12:24.468412,person,0.79
2025-11-28 08:12:24.523119,person,0.92
2025-11-28 08:12:24.523119,person,0.78
2025-11-28 08:12:24.587301,person,0.92
2025-11-28 08:12:24.587809,person,0.76
2025-11-28 08:12:24.642966,person,0.94
2025-11-28 08:12:24.643966,person,0.76
2025-11-28 08:12:24.700340,person,0.93
2025-11-28 08:12:24.700340,person,0.78
2025-11-28 08:12:24.757529,person,0.94
2025-11-28 08:12:24.758539,person,0.76
2025-11-28 08:12:24.811761,person,0.94
2025-11-28 08:12:24.812761,person,0.76
2025-11-28 08:12:24.868409,person,0.94
2025-11-28 08:12:24.869405,person,0.76
2025-11-28 08:12:24.926200,person,0.94
2025-11-28 08:12:24.926200,person,0.79
2025-11-28 08:12:24.995882,person,0.93
2025-11-28 08:12:24.997386,person,0.80
2025-11-28 08:12:25.052530,person,0.93
2025-11-28 08:12:25.053530,person,0.81
2025-11-28 08:12:25.107893,person,0.93
2025-11-28 08:12:25.108897,person,0.81
2025-11-28 08:12:25.165008,person,0.93
2025-11-28 08:12:25.166011,person,0.79
2025-11-28 08:12:25.223214,person,0.92
2025-11-28 08:12:25.224214,person,0.80
2025-11-28 08:12:25.279892,person,0.92
2025-11-28 08:12:25.279892,person,0.78
2025-11-28 08:12:25.339238,person,0.92
2025-11-28 08:12:25.340236,person,0.79
2025-11-28 08:12:25.396357,person,0.92
2025-11-28 08:12:25.397861,person,0.80
2025-11-28 08:12:25.454520,person,0.92
2025-11-28 08:12:25.454520,person,0.82
2025-11-28 08:12:25.513701,person,0.92
2025-11-28 08:12:25.514692,person,0.82
2025-11-28 08:12:25.570840,person,0.92
2025-11-28 08:12:25.571844,person,0.81
2025-11-28 08:12:25.637799,person,0.92
2025-11-28 08:12:25.637799,person,0.81
2025-11-28 08:12:25.692938,person,0.91
2025-11-28 08:12:25.693940,person,0.81
2025-11-28 08:12:25.750582,person,0.88
2025-11-28 08:12:25.751582,person,0.78
2025-11-28 08:12:25.851282,person,0.88
2025-11-28 08:12:25.852280,person,0.78
2025-11-28 08:12:25.907588,person,0.92
2025-11-28 08:12:25.908593,person,0.80
2025-11-28 08:12:25.965186,person,0.93
2025-11-28 08:12:25.966185,person,0.76
2025-11-28 08:12:26.022335,person,0.91
2025-11-28 08:12:26.023339,person,0.83
2025-11-28 08:12:26.078633,person,0.91
2025-11-28 08:12:26.079634,person,0.82
2025-11-28 08:12:26.134738,person,0.91
2025-11-28 08:12:26.135740,person,0.82
2025-11-28 08:12:26.191504,person,0.91
2025-11-28 08:12:26.192502,person,0.79
2025-11-28 08:12:26.249169,person,0.90
2025-11-28 08:12:26.250175,person,0.76
2025-11-28 08:12:26.306306,person,0.90
2025-11-28 08:12:26.306306,person,0.73
2025-11-28 08:12:26.380048,person,0.90
2025-11-28 08:12:26.380048,person,0.78
2025-11-28 08:12:26.437698,person,0.91
2025-11-28 08:12:26.438703,person,0.79
2025-11-28 08:12:26.493256,person,0.91
2025-11-28 08:12:26.493256,person,0.76
2025-11-28 08:12:26.552935,person,0.92
2025-11-28 08:12:26.552935,person,0.76
2025-11-28 08:12:26.616623,person,0.92
2025-11-28 08:12:26.617626,person,0.76
2025-11-28 08:12:26.671744,person,0.91
2025-11-28 08:12:26.672745,person,0.77
2025-11-28 08:12:26.730203,person,0.89
2025-11-28 08:12:26.731202,person,0.72
2025-11-28 08:12:26.788827,person,0.90
2025-11-28 08:12:26.788827,person,0.75
2025-11-28 08:12:26.847827,person,0.87
2025-11-28 08:12:26.848832,person,0.78
2025-11-28 08:12:26.901952,person,0.88
2025-11-28 08:12:26.902952,person,0.79
2025-11-28 08:12:26.960468,person,0.90
2025-11-28 08:12:26.960468,person,0.80
2025-11-28 08:12:27.017585,person,0.91
2025-11-28 08:12:27.018091,person,0.84
2025-11-28 08:12:27.075991,person,0.91
2025-11-28 08:12:27.077495,person,0.75
2025-11-28 08:12:27.133661,person,0.90
2025-11-28 08:12:27.134662,person,0.69
2025-11-28 08:12:27.189841,person,0.90
2025-11-28 08:12:27.189841,person,0.76
2025-11-28 08:12:27.249355,person,0.90
2025-11-28 08:12:27.250362,person,0.75
2025-11-28 08:12:27.305467,person,0.89
2025-11-28 08:12:27.306475,person,0.79
2025-11-28 08:12:27.363077,person,0.89
2025-11-28 08:12:27.363077,person,0.83
2025-11-28 08:12:27.420159,person,0.89
2025-11-28 08:12:27.421165,person,0.78
2025-11-28 08:12:27.477297,person,0.89
2025-11-28 08:12:27.477800,person,0.77
2025-11-28 08:12:27.532678,person,0.89
2025-11-28 08:12:27.532678,person,0.82
2025-11-28 08:12:27.587968,person,0.90
2025-11-28 08:12:27.587968,person,0.81
2025-11-28 08:12:27.644413,person,0.90
2025-11-28 08:12:27.645412,person,0.78
2025-11-28 08:12:27.704266,person,0.91
2025-11-28 08:12:27.705770,person,0.76
2025-11-28 08:12:27.773713,person,0.90
2025-11-28 08:12:27.774861,person,0.83
2025-11-28 08:12:27.839103,person,0.90
2025-11-28 08:12:27.840265,person,0.73
2025-11-28 08:12:27.899596,person,0.90
2025-11-28 08:12:27.900582,person,0.76
2025-11-28 08:12:27.956237,person,0.90
2025-11-28 08:12:27.957740,person,0.80
2025-11-28 08:12:28.014377,person,0.91
2025-11-28 08:12:28.014377,person,0.85
2025-11-28 08:12:28.070509,person,0.91
2025-11-28 08:12:28.070509,person,0.80
2025-11-28 08:12:28.139186,person,0.90
2025-11-28 08:12:28.139186,person,0.81
2025-11-28 08:12:28.197447,person,0.91
2025-11-28 08:12:28.197447,person,0.81
2025-11-28 08:12:28.253925,person,0.91
2025-11-28 08:12:28.254926,person,0.83
2025-11-28 08:12:28.310655,person,0.90
2025-11-28 08:12:28.311655,person,0.81
2025-11-28 08:12:28.368846,person,0.91
2025-11-28 08:12:28.368846,person,0.78
2025-11-28 08:12:28.427616,person,0.90
2025-11-28 08:12:28.428119,person,0.82
2025-11-28 08:12:28.485347,person,0.91
2025-11-28 08:12:28.486347,person,0.83
2025-11-28 08:12:28.566246,person,0.88
2025-11-28 08:12:28.566246,person,0.80
2025-11-28 08:12:28.621501,person,0.90
2025-11-28 08:12:28.622501,person,0.82
2025-11-28 08:12:28.678675,person,0.89
2025-11-28 08:12:28.678675,person,0.84
2025-11-28 08:12:28.735261,person,0.89
2025-11-28 08:12:28.736261,person,0.82
2025-11-28 08:12:28.736261,person,0.54
2025-11-28 08:12:28.797893,person,0.87
2025-11-28 08:12:28.798900,person,0.82
2025-11-28 08:12:28.855548,person,0.88
2025-11-28 08:12:28.855548,person,0.83
2025-11-28 08:12:28.921736,person,0.89
2025-11-28 08:12:28.921736,person,0.79
2025-11-28 08:12:28.923179,person,0.53
2025-11-28 08:12:28.987324,person,0.90
2025-11-28 08:12:28.987324,person,0.83
2025-11-28 08:12:29.045998,person,0.90
2025-11-28 08:12:29.047506,person,0.82
2025-11-28 08:12:29.047506,person,0.51
2025-11-28 08:12:29.103589,person,0.89
2025-11-28 08:12:29.103589,person,0.79
2025-11-28 08:12:29.161205,person,0.90
2025-11-28 08:12:29.161205,person,0.78
2025-11-28 08:12:29.219096,person,0.91
2025-11-28 08:12:29.220097,person,0.79
2025-11-28 08:12:29.275225,person,0.90
2025-11-28 08:12:29.276224,person,0.80
2025-11-28 08:12:29.333380,person,0.89
2025-11-28 08:12:29.333380,person,0.80
2025-11-28 08:12:29.394492,person,0.89
2025-11-28 08:12:29.394492,person,0.77
2025-11-28 08:12:29.454498,person,0.88
2025-11-28 08:12:29.454498,person,0.79
2025-11-28 08:12:29.512178,person,0.87
2025-11-28 08:12:29.512178,person,0.76
2025-11-28 08:12:29.571598,person,0.87
2025-11-28 08:12:29.572599,person,0.76
2025-11-28 08:12:29.630585,person,0.85
2025-11-28 08:12:29.630585,person,0.79
2025-11-28 08:12:29.685809,person,0.87
2025-11-28 08:12:29.685809,person,0.76
2025-11-28 08:12:29.748240,person,0.84
2025-11-28 08:12:29.749244,person,0.83
2025-11-28 08:12:29.804064,person,0.85
2025-11-28 08:12:29.805065,person,0.83
2025-11-28 08:12:29.861704,person,0.87
2025-11-28 08:12:29.862704,person,0.86
2025-11-28 08:12:29.981973,person,0.87
2025-11-28 08:12:29.982974,person,0.86
2025-11-28 08:12:30.039646,person,0.87
2025-11-28 08:12:30.039646,person,0.81
2025-11-28 08:12:30.097563,person,0.87
2025-11-28 08:12:30.097563,person,0.85
2025-11-28 08:12:30.169235,person,0.87
2025-11-28 08:12:30.170236,person,0.82
2025-11-28 08:12:30.225968,person,0.89
2025-11-28 08:12:30.225968,person,0.85
2025-11-28 08:12:30.295581,person,0.89
2025-11-28 08:12:30.295581,person,0.82
2025-11-28 08:12:30.356269,person,0.89
2025-11-28 08:12:30.356269,person,0.83
2025-11-28 08:12:30.412915,person,0.89
2025-11-28 08:12:30.413914,person,0.83
2025-11-28 08:12:30.470104,person,0.88
2025-11-28 08:12:30.471105,person,0.85
2025-11-28 08:12:30.528414,person,0.89
2025-11-28 08:12:30.529420,person,0.84
2025-11-28 08:12:30.584010,person,0.89
2025-11-28 08:12:30.585009,person,0.81
2025-11-28 08:12:30.650792,person,0.88
2025-11-28 08:12:30.651792,person,0.81
2025-11-28 08:12:30.707901,person,0.86
2025-11-28 08:12:30.709404,person,0.81
2025-11-28 08:12:30.776796,person,0.87
2025-11-28 08:12:30.777306,person,0.83
2025-11-28 08:12:30.830966,person,0.89
2025-11-28 08:12:30.831967,person,0.83
2025-11-28 08:12:30.885977,person,0.87
2025-11-28 08:12:30.887482,person,0.82
2025-11-28 08:12:30.945603,person,0.87
2025-11-28 08:12:30.946603,person,0.81
2025-11-28 08:12:31.003300,person,0.88
2025-11-28 08:12:31.004294,person,0.79
2025-11-28 08:12:31.059441,person,0.86
2025-11-28 08:12:31.060447,person,0.82
2025-11-28 08:12:31.115697,person,0.79
2025-11-28 08:12:31.115697,person,0.79
2025-11-28 08:12:31.173650,person,0.83
2025-11-28 08:12:31.174650,person,0.81
2025-11-28 08:12:31.231594,person,0.80
2025-11-28 08:12:31.231594,person,0.80
2025-11-28 08:12:31.354421,person,0.80
2025-11-28 08:12:31.355421,person,0.77
2025-11-28 08:12:31.412123,person,0.83
2025-11-28 08:12:31.413124,person,0.80
2025-11-28 08:12:31.469367,person,0.84
2025-11-28 08:12:31.470367,person,0.82
2025-11-28 08:12:31.529603,person,0.83
2025-11-28 08:12:31.529603,person,0.81
2025-11-28 08:12:31.592739,person,0.81
2025-11-28 08:12:31.593739,person,0.79
2025-11-28 08:12:31.648887,person,0.85
2025-11-28 08:12:31.649890,person,0.81
2025-11-28 08:12:31.705514,person,0.84
2025-11-28 08:12:31.706513,person,0.82
2025-11-28 08:12:31.763145,person,0.91
2025-11-28 08:12:31.763145,person,0.78
2025-11-28 08:12:31.816289,person,0.88
2025-11-28 08:12:31.817794,person,0.78
2025-11-28 08:12:31.873795,person,0.86
2025-11-28 08:12:31.873795,person,0.77
2025-11-28 08:12:31.928944,person,0.86
2025-11-28 08:12:31.928944,person,0.77
2025-11-28 08:12:31.998608,person,0.84
2025-11-28 08:12:31.999608,person,0.79
2025-11-28 08:12:32.061237,person,0.84
2025-11-28 08:12:32.062236,person,0.82
2025-11-28 08:12:32.125468,person,0.83
2025-11-28 08:12:32.125468,person,0.80
2025-11-28 08:12:32.190189,person,0.84
2025-11-28 08:12:32.190189,person,0.84
2025-11-28 08:12:32.250653,person,0.84
2025-11-28 08:12:32.251651,person,0.84
2025-11-28 08:12:32.313289,person,0.85
2025-11-28 08:12:32.314289,person,0.81
2025-11-28 08:12:32.369420,person,0.85
2025-11-28 08:12:32.370428,person,0.80
2025-11-28 08:12:32.426061,person,0.88
2025-11-28 08:12:32.427566,person,0.78
2025-11-28 08:12:32.482716,person,0.88
2025-11-28 08:12:32.482716,person,0.79
2025-11-28 08:12:32.550349,person,0.88
2025-11-28 08:12:32.551348,person,0.81
2025-11-28 08:12:32.606254,person,0.88
2025-11-28 08:12:32.606254,person,0.80
2025-11-28 08:12:32.665927,person,0.89
2025-11-28 08:12:32.665927,person,0.80
2025-11-28 08:12:32.723577,person,0.89
2025-11-28 08:12:32.725087,person,0.81
2025-11-28 08:12:32.782760,person,0.89
2025-11-28 08:12:32.782760,person,0.81
2025-11-28 08:12:32.856053,person,0.91
2025-11-28 08:12:32.856053,person,0.83
2025-11-28 08:12:32.911668,person,0.91
2025-11-28 08:12:32.911668,person,0.82
2025-11-28 08:12:32.969301,person,0.91
2025-11-28 08:12:32.969301,person,0.82
2025-11-28 08:12:33.024433,person,0.90
2025-11-28 08:12:33.024433,person,0.87
2025-11-28 08:12:33.080555,person,0.91
2025-11-28 08:12:33.081554,person,0.83
2025-11-28 08:12:33.136200,person,0.91
2025-11-28 08:12:33.137703,person,0.84
2025-11-28 08:12:33.193816,person,0.89
2025-11-28 08:12:33.193816,person,0.72
2025-11-28 08:12:33.251436,person,0.91
2025-11-28 08:12:33.251436,person,0.85
2025-11-28 08:12:33.311001,person,0.90
2025-11-28 08:12:33.311001,person,0.81
2025-11-28 08:12:33.368616,person,0.91
2025-11-28 08:12:33.368616,person,0.85
2025-11-28 08:12:33.430121,person,0.91
2025-11-28 08:12:33.431127,person,0.80
2025-11-28 08:12:33.492432,person,0.91
2025-11-28 08:12:33.493432,person,0.81
2025-11-28 08:12:33.554619,person,0.91
2025-11-28 08:12:33.555619,person,0.80
2025-11-28 08:12:33.615240,person,0.90
2025-11-28 08:12:33.615240,person,0.78
2025-11-28 08:12:33.670749,person,0.90
2025-11-28 08:12:33.670749,person,0.81
2025-11-28 08:12:33.728940,person,0.90
2025-11-28 08:12:33.729951,person,0.83
2025-11-28 08:12:33.785602,person,0.90
2025-11-28 08:12:33.786602,person,0.82
2025-11-28 08:12:33.848570,person,0.89
2025-11-28 08:12:33.848570,person,0.82
2025-11-28 08:12:33.912999,person,0.88
2025-11-28 08:12:33.914506,person,0.80
2025-11-28 08:12:33.971264,person,0.88
2025-11-28 08:12:33.971264,person,0.84
2025-11-28 08:12:34.049875,person,0.86
2025-11-28 08:12:34.050878,person,0.83
2025-11-28 08:12:34.118547,person,0.86
2025-11-28 08:12:34.118547,person,0.82
2025-11-28 08:12:34.176691,person,0.85
2025-11-28 08:12:34.177687,person,0.82
2025-11-28 08:12:34.235839,person,0.85
2025-11-28 08:12:34.235839,person,0.85
2025-11-28 08:12:34.290492,person,0.86
2025-11-28 08:12:34.291493,person,0.84
2025-11-28 08:12:34.354637,person,0.88
2025-11-28 08:12:34.354637,person,0.86
2025-11-28 08:12:34.417804,person,0.89
2025-11-28 08:12:34.418811,person,0.87
2025-11-28 08:12:34.479883,person,0.91
2025-11-28 08:12:34.480893,person,0.85
2025-11-28 08:12:34.539714,person,0.91
2025-11-28 08:12:34.540722,person,0.87
2025-11-28 08:12:34.595313,person,0.89
2025-11-28 08:12:34.596313,person,0.84
2025-11-28 08:12:34.650956,person,0.89
2025-11-28 08:12:34.668485,person,0.83
2025-11-28 08:12:34.724664,person,0.91
2025-11-28 08:12:34.724664,person,0.86
2025-11-28 08:12:34.793855,person,0.89
2025-11-28 08:12:34.793855,person,0.84
2025-11-28 08:12:34.848742,person,0.89
2025-11-28 08:12:34.849753,person,0.86
2025-11-28 08:12:34.906334,person,0.89
2025-11-28 08:12:34.907339,person,0.86
2025-11-28 08:12:34.965688,person,0.90
2025-11-28 08:12:34.965688,person,0.86
2025-11-28 08:12:35.023249,person,0.88
2025-11-28 08:12:35.023249,person,0.84
2025-11-28 08:12:35.089607,person,0.87
2025-11-28 08:12:35.090610,person,0.86
2025-11-28 08:12:35.145129,person,0.88
2025-11-28 08:12:35.146440,person,0.85
2025-11-28 08:12:35.203597,person,0.88
2025-11-28 08:12:35.203597,person,0.86
2025-11-28 08:12:35.262557,person,0.89
2025-11-28 08:12:35.263557,person,0.86
2025-11-28 08:12:35.325955,person,0.87
2025-11-28 08:12:35.325955,person,0.87
2025-11-28 08:12:35.406633,person,0.87
2025-11-28 08:12:35.407635,person,0.87
2025-11-28 08:12:35.463798,person,0.87
2025-11-28 08:12:35.464797,person,0.86
2025-11-28 08:12:35.528943,person,0.91
2025-11-28 08:12:35.529947,person,0.87
2025-11-28 08:12:35.585260,person,0.91
2025-11-28 08:12:35.585260,person,0.86
2025-11-28 08:12:35.654440,person,0.92
2025-11-28 08:12:35.655440,person,0.83
2025-11-28 08:12:35.709563,person,0.91
2025-11-28 08:12:35.710571,person,0.85
2025-11-28 08:12:35.767031,person,0.89
2025-11-28 08:12:35.767538,person,0.87
2025-11-28 08:12:35.823331,person,0.90
2025-11-28 08:12:35.823331,person,0.85
2025-11-28 08:12:35.880968,person,0.88
2025-11-28 08:12:35.880968,person,0.85
2025-11-28 08:12:35.936778,person,0.86
2025-11-28 08:12:35.937779,person,0.86
2025-11-28 08:12:35.995275,person,0.86
2025-11-28 08:12:35.995275,person,0.84
2025-11-28 08:12:36.050869,person,0.87
2025-11-28 08:12:36.051869,person,0.87
2025-11-28 08:12:36.120533,person,0.90
2025-11-28 08:12:36.120533,person,0.85
2025-11-28 08:12:36.177561,person,0.88
2025-11-28 08:12:36.177561,person,0.86
2025-11-28 08:12:36.234739,person,0.89
2025-11-28 08:12:36.235739,person,0.86
